HeightDiff,WeightDiff,ReachDiff,WinDiff,ExpDiff,DrawDiff,LossDiff,Winner
4.0,0.0,5.0,-0.10962566844919786,5,0.0,0.10962566844919786,1
2.0,0.0,1.0,-0.19004524886877827,9,0.0,0.1900452488687783,1
-1.0,0.0,3.0,-0.11312217194570129,9,0.0,0.11312217194570137,1
-2.0,0.0,2.0,-0.05641025641025643,2,0.0,0.056410256410256404,1
-5.0,0.0,-4.0,0.1393939393939394,4,0.0,-0.13939393939393938,0
-3.0,0.0,-3.0,-0.021390374331550777,6,0.0,0.021390374331550832,1
-2.0,0.0,-2.0,-0.06060606060606066,13,0.041666666666666664,0.018939393939393978,0
1.0,0.0,2.0,-0.010822510822510845,-1,0.0,0.010822510822510817,1
3.0,0.0,2.0,-0.12055335968379444,1,0.0,0.12055335968379446,1
6.0,0.0,7.0,-0.10606060606060608,-10,0.0,0.10606060606060605,1
2.0,0.0,4.0,-0.10606060606060608,-13,0.0,0.10606060606060605,1
1.0,0.0,2.0,-0.10606060606060608,11,0.0,0.10606060606060605,1
-1.0,0.0,-1.0,0.11904761904761907,5,0.0,-0.11904761904761904,0
-1.0,10.0,0.0,0.33333333333333337,0,0.0,-0.33333333333333337,0
-3.0,0.0,-1.0,0.30000000000000004,-2,0.0,-0.3,0
0.0,0.0,1.0,0.32352941176470584,5,0.0,-0.32352941176470584,0
-2.0,0.0,1.0,0.0,6,0.05555555555555555,-0.05555555555555558,1
2.0,0.0,2.0,-0.14187643020594964,-4,0.0,0.14187643020594964,1
1.0,0.0,-2.0,0.050000000000000044,-6,0.0,-0.04999999999999999,0
-1.0,0.0,0.0,0.03076923076923077,-3,0.0,-0.03076923076923077,0
1.0,0.0,3.0,-0.10256410256410264,11,0.041666666666666664,0.0608974358974359,0
0.0,0.0,-1.0,-0.019230769230769273,-14,0.0,0.019230769230769218,1
1.0,0.0,-2.0,-0.022727272727272707,-10,0.0,0.022727272727272735,1
2.0,0.0,2.0,0.07342657342657344,-9,0.0,-0.07342657342657341,1
-2.0,10.0,0.0,0.018939393939393923,2,0.041666666666666664,-0.06060606060606061,1
0.0,0.0,1.0,-0.039393939393939426,-7,0.0,0.0393939393939394,0
1.0,0.0,0.0,0.03076923076923077,-3,0.0,-0.03076923076923077,0
0.0,0.0,-1.0,-0.03589743589743599,2,0.06666666666666667,-0.03076923076923077,0
0.0,0.0,-2.0,-0.41666666666666663,19,0.027777777777777776,0.3888888888888889,1
-1.0,0.0,-2.0,-0.11231884057971009,13,0.027777777777777776,0.08454106280193235,1
0.0,10.0,1.0,0.07357859531772581,3,0.0,-0.07357859531772576,0
-2.0,0.0,-4.0,0.09601449275362317,1,0.041666666666666664,-0.13768115942028988,0
-2.0,0.0,-1.0,-0.07065217391304346,1,0.0,0.07065217391304346,1
1.0,0.0,1.0,0.22101449275362317,-11,0.0,-0.22101449275362323,1
0.0,0.0,-1.0,-0.12422360248447206,-9,0.0,0.124223602484472,1
1.0,0.0,-1.0,-0.19927536231884058,13,0.027777777777777776,0.17149758454106281,1
1.0,0.0,1.0,-0.08260869565217399,7,0.06666666666666667,0.015942028985507256,1
4.0,20.0,4.0,-0.1649616368286445,11,0.0,0.16496163682864448,0
-2.0,0.0,-4.0,-0.004830917874396157,13,0.0,0.004830917874396129,1
-2.0,10.0,-5.0,0.05949656750572074,-4,0.0,-0.059496567505720827,0
-1.0,0.0,-2.0,-0.0406732117812062,8,0.0,0.04067321178120617,0
0.0,0.0,-3.0,-0.05183946488294322,3,0.0,0.05183946488294314,1
-1.0,0.0,-1.0,-0.22705314009661837,-5,0.0,0.22705314009661834,0
1.0,0.0,-1.0,-0.03260869565217395,-11,0.0,0.03260869565217392,1
4.0,10.0,1.0,-0.03260869565217395,-11,0.0,0.03260869565217392,1
3.0,20.0,2.0,-0.12635869565217395,9,0.0,0.12635869565217392,1
2.0,0.0,3.0,0.06944444444444442,-15,0.0,-0.06944444444444448,0
2.0,0.0,1.0,0.10416666666666663,-8,0.0,-0.10416666666666669,0
2.0,-10.0,1.0,0.30000000000000004,-12,-0.0625,-0.2375,0
1.0,-10.0,0.0,0.31818181818181823,-21,-0.0625,-0.2556818181818182,0
-3.0,-20.0,-2.0,0.15714285714285714,3,-0.03392857142857143,-0.12321428571428572,0
-3.0,-20.0,-2.0,0.15714285714285714,3,-0.03392857142857143,-0.12321428571428572,0
-3.0,-20.0,-2.0,0.15714285714285714,3,-0.03392857142857143,-0.12321428571428572,0
2.0,30.0,6.0,0.4285714285714286,-4,-0.0625,-0.3660714285714286,0
1.0,-10.0,4.0,0.19999999999999996,-12,-0.0625,-0.1375,1
0.0,15.0,3.0,0.33333333333333337,22,-0.0625,-0.27083333333333337,1
0.0,15.0,3.0,0.33333333333333337,22,-0.0625,-0.27083333333333337,0
-2.0,0.0,0.0,0.07894736842105265,25,0.02521929824561403,-0.10416666666666669,1
-3.0,15.0,-2.0,0.11111111111111116,-14,-0.0625,-0.048611111111111105,1
4.0,10.0,4.0,0.08571428571428574,14,-0.047619047619047616,-0.03809523809523807,1
3.0,0.0,0.0,0.09523809523809523,0,-0.047619047619047616,-0.047619047619047616,1
0.0,0.0,-3.0,0.09523809523809523,-3,-0.047619047619047616,-0.047619047619047616,0
-4.0,-10.0,0.0,-0.0714285714285714,-7,-0.047619047619047616,0.11904761904761907,0
5.0,0.0,2.0,0.125,-3,0.0,-0.125,0
1.0,0.0,2.0,0.029644268774703497,-24,0.0,-0.029644268774703553,1
1.0,0.0,1.0,-0.07439613526570055,-1,0.0,0.07439613526570049,1
2.0,0.0,2.0,0.07004830917874394,-10,0.0,-0.07004830917874394,1
2.0,-15.0,-1.0,0.027071369975389614,7,0.0,-0.02707136997538967,1
-2.0,0.0,0.0,0.05152979066022545,-19,0.037037037037037035,-0.08856682769726248,0
-2.0,0.0,-3.0,0.021739130434782594,0,0.0,-0.021739130434782594,1
-2.0,15.0,-5.0,0.04013377926421402,-20,0.0,-0.04013377926421402,1
1.0,0.0,2.0,0.17391304347826086,-23,0.0,-0.17391304347826086,1
-3.0,-15.0,-5.0,0.01449275362318836,-1,0.022222222222222223,-0.03671497584541061,1
1.0,15.0,0.0,0.14782608695652177,-6,0.0,-0.14782608695652172,0
-3.0,15.0,0.0,-0.04040404040404044,4,0.0,0.04040404040404039,0
-4.0,0.0,-6.0,0.13492063492063489,10,0.0,-0.13492063492063494,0
-5.0,0.0,-4.0,0.06349206349206349,10,0.03571428571428571,-0.09920634920634921,0
-4.0,0.0,-6.0,0.016908212560386437,5,0.0,-0.016908212560386493,0
-5.0,0.0,-3.0,0.03968253968253965,3,0.0,-0.03968253968253971,1
-3.0,0.0,-3.0,0.02777777777777779,2,0.0,-0.02777777777777779,1
-2.0,0.0,2.0,-0.005681818181818232,6,0.0,0.005681818181818177,0
-3.0,0.0,-2.0,0.07250000000000001,9,0.04,-0.11249999999999999,0
-4.0,-15.0,-4.0,-0.044642857142857095,-2,0.0,0.04464285714285715,1
-3.0,0.0,0.0,-0.02083333333333337,11,0.0,0.020833333333333315,1
-1.0,0.0,-2.0,0.36363636363636365,0,0.0,-0.36363636363636365,0
-2.0,0.0,-5.0,0.27807486631016043,6,0.0,-0.27807486631016043,0
-3.0,0.0,2.0,0.1840277777777778,-14,0.05555555555555555,-0.23958333333333334,0
2.0,0.0,3.0,0.09027777777777779,2,0.05555555555555555,-0.14583333333333334,1
-1.0,0.0,2.0,0.14141414141414144,7,0.05555555555555555,-0.196969696969697,0
3.0,0.0,3.0,0.26363636363636367,-1,0.0,-0.26363636363636367,0
-3.0,0.0,-1.0,0.051136363636363646,5,0.0,-0.051136363636363646,0
0.0,0.0,-6.0,0.2564102564102565,-5,0.0,-0.2564102564102564,0
0.0,-10.0,-3.0,-0.012820512820512775,8,0.0,0.01282051282051283,1
1.0,-10.0,-4.0,0.11904761904761907,10,0.03571428571428571,-0.15476190476190474,0
-1.0,0.0,2.0,0.3076923076923077,2,0.0,-0.3076923076923077,0
0.0,0.0,-4.0,0.14102564102564108,-1,0.08333333333333333,-0.2243589743589744,0
-2.0,15.0,4.0,0.02564102564102566,11,0.0,-0.025641025641025605,0
-5.0,-10.0,-3.0,0.1515151515151516,7,0.0,-0.1515151515151515,0
-4.0,0.0,-3.0,0.04761904761904767,34,0.0,-0.047619047619047616,1
-1.0,0.0,-5.0,-0.08045977011494254,14,0.0,0.08045977011494254,0
-2.0,0.0,-2.0,-0.023809523809523725,13,0.0,0.023809523809523836,1
0.0,0.0,-3.0,0.10000000000000009,15,0.03333333333333333,-0.1333333333333333,0
-3.0,0.0,-4.0,0.1228070175438597,4,0.0,-0.12280701754385964,1
-1.0,15.0,7.0,0.05594405594405594,-7,0.0,-0.05594405594405594,0
-2.0,0.0,-1.0,0.06951871657754016,-16,0.0,-0.06951871657754011,0
-3.0,0.0,0.0,0.20574162679425834,-14,0.0,-0.2057416267942584,0
-1.0,10.0,2.0,0.11255411255411252,1,-0.09523809523809523,-0.017316017316017285,0
1.0,20.0,2.0,0.19047619047619047,-14,-0.09523809523809523,-0.09523809523809523,0
-2.0,10.0,-2.0,0.02619047619047621,-1,-0.09523809523809523,0.06904761904761908,1
-1.0,10.0,2.0,0.13244047619047616,11,-0.09523809523809523,-0.03720238095238093,0
-2.0,-10.0,0.0,-0.27667984189723316,-1,0.0,0.2766798418972332,1
0.0,-10.0,1.0,-0.23122529644268774,-1,0.0,0.23122529644268774,1
1.0,0.0,0.0,-0.08333333333333337,-2,0.0,0.08333333333333334,1
-2.0,0.0,-4.0,-0.09259259259259267,9,0.037037037037037035,0.05555555555555555,1
1.0,0.0,2.0,-0.16666666666666663,-8,0.0,0.16666666666666669,0
-1.0,0.0,4.0,-0.13405797101449268,-1,0.0,0.13405797101449274,1
0.0,0.0,2.0,-0.13095238095238093,4,0.03571428571428571,0.09523809523809525,0
-1.0,-10.0,1.0,-0.32092198581560283,23,0.0,0.32092198581560283,1
-3.0,-12.0,-2.0,-0.13473684210526315,6,0.0,0.13473684210526315,1
2.0,-12.0,3.0,-0.32330827067669177,9,0.0,0.3233082706766917,1
5.0,-12.0,5.0,-0.11212814645308922,27,0.0,0.11212814645308924,0
2.0,3.0,5.0,-0.34928229665071775,3,0.0,0.3492822966507177,1
-1.0,-9.0,0.0,-0.21731748726655353,12,0.03225806451612903,0.18505942275042447,1
-4.0,-12.0,-3.0,-0.2947368421052632,6,0.08,0.21473684210526317,1
-4.0,1.0,-5.0,0.010000000000000009,-7,0.0,-0.010000000000000009,1
0.0,-14.0,-2.0,-0.0357142857142857,-4,0.0,0.0357142857142857,0
-1.0,13.0,-3.0,0.14473684210526316,-13,0.0,-0.14473684210526316,1
2.0,16.0,2.0,-0.16666666666666663,-20,0.0,0.16666666666666669,1
0.0,16.0,-1.0,-0.022727272727272707,-10,0.045454545454545456,-0.022727272727272735,0
1.0,16.0,0.0,-0.014150943396226467,21,0.0,0.014150943396226412,1
0.0,-44.0,0.0,-0.022727272727272707,12,0.045454545454545456,-0.022727272727272735,1
1.0,-18.0,-1.0,-0.044117647058823484,2,0.029411764705882353,0.01470588235294118,0
8.0,16.0,6.0,-0.03260869565217395,14,0.0,0.03260869565217389,1
-1.0,-6.0,-4.0,-0.08333333333333337,-17,0.0,0.08333333333333331,1
-1.0,0.0,1.0,-0.18181818181818177,8,0.0,0.18181818181818182,1
4.0,0.0,2.0,-0.2142857142857143,14,0.03571428571428571,0.17857142857142858,1
-5.0,0.0,-2.0,0.051515151515151514,-8,0.0,-0.051515151515151514,0
0.0,0.0,2.0,-0.07916666666666672,2,0.0,0.07916666666666666,1
-3.0,0.0,-4.0,0.01594202898550723,-7,0.043478260869565216,-0.05942028985507247,1
0.0,0.0,3.0,0.06666666666666665,-12,0.0,-0.06666666666666668,1
-4.0,-10.0,-3.0,0.07624633431085048,-9,0.0,-0.07624633431085043,1
-1.0,0.0,0.0,0.07624633431085048,2,0.0,-0.07624633431085043,0
-4.0,15.0,-6.0,0.12473118279569895,-1,0.0,-0.12473118279569892,0
-2.0,0.0,0.0,0.11520737327188935,-3,0.0,-0.1152073732718894,0
-1.0,0.0,-1.0,0.2897435897435898,-11,0.0,-0.2897435897435897,0
-2.0,-10.0,-2.0,-0.014423076923076872,-10,0.0625,-0.04807692307692307,0
0.0,10.0,-1.0,0.10164835164835173,2,0.0,-0.10164835164835162,0
0.0,10.0,0.0,0.10728744939271262,-7,0.0,-0.10728744939271256,0
0.0,10.0,2.0,0.07932692307692313,6,0.0,-0.07932692307692307,0
0.0,0.0,-1.0,0.08974358974358976,-2,0.0,-0.08974358974358976,0
-1.0,10.0,0.0,0.24125874125874136,-4,0.0,-0.24125874125874125,0
0.0,0.0,-1.0,0.024561403508772006,-4,0.0,-0.024561403508771923,1
2.0,0.0,6.0,-0.3421052631578947,-1,0.1111111111111111,0.23099415204678364,1
-1.0,-10.0,-3.0,-0.3837719298245614,5,0.041666666666666664,0.34210526315789475,1
1.0,-10.0,-2.0,-0.30364372469635625,-6,0.0,0.3036437246963563,1
4.0,10.0,3.0,0.2784313725490196,-2,0.0,-0.2784313725490196,0
0.0,0.0,2.0,-0.08823529411764708,-5,0.0,0.08823529411764708,1
-2.0,0.0,-4.0,-0.012820512820512775,-1,0.0,0.012820512820512803,1
-1.0,10.0,0.0,0.0,0,0.0,0.0,0
4.0,0.0,9.0,-0.08571428571428574,4,0.0,0.08571428571428569,0
0.0,0.0,5.0,-0.20000000000000007,-5,0.0,0.2,1
3.0,0.0,1.0,0.06304985337243396,-9,0.0,-0.06304985337243404,0
-1.0,0.0,-5.0,0.06304985337243396,-9,0.045454545454545456,-0.10850439882697949,0
0.0,0.0,-1.0,0.0729312762973352,-8,0.0,-0.07293127629733523,0
1.0,-15.0,-3.0,-0.043010752688172116,-13,0.0,0.043010752688172005,1
0.0,0.0,-4.0,-0.0013440860215053752,-7,0.0,0.0013440860215053752,0
1.0,0.0,4.0,0.18939393939393934,10,0.0,-0.18939393939393942,0
0.0,0.0,0.0,-0.25000000000000006,-9,0.0,0.24999999999999994,1
-4.0,0.0,-3.0,0.05303030303030298,10,0.0,-0.05303030303030304,0
-4.0,0.0,-2.0,0.12121212121212122,32,0.0,-0.12121212121212122,0
-4.0,0.0,-2.0,0.13095238095238093,2,0.0,-0.130952380952381,1
-2.0,0.0,-3.0,0.2628205128205128,1,0.0,-0.26282051282051283,1
-1.0,0.0,-1.0,-0.5833333333333334,-11,0.0,0.5833333333333333,1
1.0,0.0,0.0,-0.18394648829431448,10,0.043478260869565216,0.14046822742474915,0
2.0,0.0,0.0,-0.30000000000000004,10,0.0,0.30000000000000004,0
-1.0,0.0,0.0,-0.3615384615384616,3,0.0,0.3615384615384616,1
-1.0,-10.0,-6.0,-0.21818181818181825,9,0.0,0.2181818181818182,0
-2.0,0.0,-3.0,-0.23745819397993306,10,0.0,0.23745819397993312,1
-1.0,0.0,-2.0,-0.33574879227053134,5,0.0,0.33574879227053145,1
1.0,0.0,0.0,-0.26023391812865493,1,0.05263157894736842,0.20760233918128654,1
2.0,0.0,1.0,0.2222222222222222,-12,-0.047619047619047616,-0.1746031746031746,1
-1.0,0.0,-3.0,-0.03823178016726403,-4,0.037037037037037035,0.001194743130226994,0
1.0,0.0,-2.0,0.008064516129032251,-15,0.0,-0.008064516129032251,1
-2.0,0.0,0.0,-0.0028050490883591017,-8,0.0,0.002805049088359046,0
1.0,20.0,-1.0,-0.07526881720430112,2,0.0,0.07526881720430106,0
0.0,0.0,-5.0,-0.01971326164874554,5,0.0,0.01971326164874554,1
0.0,0.0,1.0,-0.12288786482334868,-10,0.0,0.12288786482334868,0
0.0,0.0,1.0,0.04377880184331795,-3,0.0,-0.04377880184331798,1
0.0,-15.0,-1.0,-0.09487666034155595,-14,0.0,0.09487666034155601,1
3.0,0.0,0.0,-0.1055718475073314,-20,0.0,0.1055718475073314,1
2.0,0.0,-2.0,0.11180124223602483,2,0.0,-0.11180124223602483,1
2.0,0.0,3.0,-0.0672268907563025,13,0.0,0.06722689075630256,0
4.0,0.0,2.0,0.10924369747899154,-4,0.0,-0.10924369747899157,0
4.0,0.0,5.0,0.0,0,0.0,0.0,1
3.0,0.0,1.0,0.09595959595959602,4,0.0,-0.09595959595959597,0
1.0,0.0,-2.0,0.06944444444444442,6,0.0,-0.06944444444444445,0
4.0,0.0,0.0,-0.05555555555555558,-9,0.0,0.055555555555555525,1
2.0,0.0,-2.0,0.05627705627705637,-10,0.0,-0.05627705627705626,0
1.0,0.0,2.0,-0.09523809523809523,0,0.0,0.09523809523809523,0
-3.0,0.0,-5.0,-0.1477272727272727,3,0.0,0.1477272727272727,1
-5.0,0.0,-6.0,-0.1607142857142857,13,0.047619047619047616,0.11309523809523808,0
-1.0,0.0,-2.0,-0.09090909090909094,0,0.0,0.09090909090909088,1
-4.0,0.0,-3.0,-0.09595959595959602,7,0.0,0.09595959595959597,1
-5.0,-10.0,-5.0,-0.2797202797202798,2,0.0,0.27972027972027974,1
-2.0,0.0,-2.0,0.08571428571428574,-4,0.0,-0.08571428571428569,0
-4.0,0.0,-2.0,-0.15873015873015872,4,0.0,0.15873015873015872,1
2.0,-10.0,0.0,0.1636363636363637,-1,0.0,-0.16363636363636364,0
4.0,0.0,6.0,0.09440559440559437,15,0.0,-0.09440559440559443,0
1.0,0.0,2.0,-0.02777777777777779,11,0.0,0.02777777777777779,0
0.0,0.0,1.0,-0.07189542483660127,8,0.0,0.07189542483660133,1
1.0,0.0,-1.0,-0.15476190476190477,-7,0.0,0.15476190476190474,1
-2.0,0.0,-4.0,-0.1428571428571428,0,0.0,0.14285714285714288,1
-2.0,0.0,-3.0,-0.1372180451127819,-9,0.0,0.13721804511278193,1
-3.0,-10.0,-3.0,0.030423280423280463,-1,0.0,-0.030423280423280435,1
-2.0,10.0,-1.0,-0.0714285714285714,-16,0.0,0.07142857142857142,1
4.0,10.0,3.0,-0.1339285714285714,-12,0.0,0.13392857142857142,1
1.0,0.0,2.0,-0.1071428571428571,-14,0.0,0.10714285714285712,1
1.0,0.0,2.0,-0.1071428571428571,-14,0.0,0.10714285714285712,1
0.0,10.0,-1.0,0.09161490683229812,-5,0.0,-0.09161490683229814,1
-1.0,0.0,-3.0,0.0357142857142857,-14,0.0,-0.035714285714285726,1
0.0,0.0,2.0,0.11111111111111105,3,-0.05555555555555555,-0.05555555555555558,1
-3.0,-10.0,0.0,0.02136752136752129,8,-0.05555555555555555,0.03418803418803418,0
-1.0,10.0,2.0,0.35748792270531393,5,-0.05555555555555555,-0.30193236714975846,0
0.0,0.0,3.0,0.12403100775193798,13,0.0,-0.12403100775193796,0
-1.0,0.0,-1.0,0.0,-9,0.0,0.0,1
0.0,15.0,4.0,0.10256410256410264,-17,0.0,-0.10256410256410253,1
0.0,0.0,-1.0,0.13333333333333341,-15,0.0,-0.1333333333333333,0
0.0,0.0,2.0,-0.02748414376321362,21,0.0,0.027484143763213537,0
-2.0,-10.0,-4.0,-0.13636363636363646,22,0.045454545454545456,0.09090909090909088,0
2.0,10.0,3.0,0.07641196013289031,15,0.0,-0.07641196013289034,1
3.0,0.0,1.0,0.05238095238095242,2,0.0,-0.05238095238095236,0
0.0,0.0,-1.0,0.05042016806722682,-11,0.0,-0.05042016806722688,0
2.0,25.0,1.0,-0.009740259740259716,16,0.0,0.009740259740259771,1
-2.0,10.0,-5.0,-0.06043956043956045,-2,0.0,0.06043956043956045,1
-2.0,0.0,-5.0,0.06832298136645965,-5,0.0,-0.06832298136645962,0
2.0,25.0,0.0,0.012987012987012991,-6,0.0,-0.012987012987012991,1
-2.0,10.0,0.0,0.1753130590339892,17,0.0,-0.17531305903398928,0
-2.0,10.0,-1.0,-0.07879924953095685,15,0.0,0.07879924953095685,1
-2.0,10.0,-1.0,0.16239316239316237,-8,0.0,-0.16239316239316243,1
1.0,0.0,3.0,0.09069767441860466,3,0.0,-0.09069767441860463,0
3.0,0.0,4.0,-0.007692307692307665,-14,0.038461538461538464,-0.03076923076923077,0
1.0,0.0,-1.0,-0.05714285714285705,-12,0.03571428571428571,0.021428571428571463,0
4.0,-10.0,2.0,-0.043749999999999956,-8,0.0,0.04375000000000001,1
0.0,0.0,1.0,0.040740740740740744,-13,0.037037037037037035,-0.07777777777777778,0
0.0,0.0,0.0,0.03076923076923077,-14,0.0,-0.03076923076923077,0
-1.0,0.0,-1.0,-0.08235294117647052,-6,0.029411764705882353,0.05294117647058827,0
-3.0,-20.0,-1.0,0.009316770186335366,9,0.0,-0.009316770186335421,0
0.0,0.0,2.0,-0.053708439897698246,6,0.0,0.05370843989769819,0
-5.0,0.0,3.0,-0.05882352941176472,0,0.0,0.05882352941176472,0
-1.0,-15.0,-1.0,0.014117647058823457,8,0.0,-0.014117647058823513,0
1.0,0.0,-2.0,-0.02524544179523136,-8,-0.03225806451612903,0.05750350631136042,0
0.0,0.0,-4.0,0.10383064516129037,1,-0.03225806451612903,-0.07157258064516131,0
0.0,0.0,2.0,-0.05672969966629582,-2,-0.03225806451612903,0.08898776418242488,1
0.0,0.0,-3.0,-0.05977229601518019,3,-0.03225806451612903,0.09203036053130925,0
2.0,0.0,-2.0,-0.028770706190060946,6,-0.03225806451612903,0.06102877070619006,1
-2.0,-15.0,-3.0,-0.010752688172043001,-13,-0.03225806451612903,0.043010752688172005,1
1.0,0.0,-4.0,-0.023573200992555776,-5,-0.03225806451612903,0.055831265508684835,1
-2.0,-15.0,-5.0,-0.010752688172043001,-16,-0.03225806451612903,0.043010752688172005,0
-4.0,0.0,0.0,0.12222222222222223,3,0.0,-0.12222222222222223,0
-1.0,0.0,3.0,-0.06153846153846154,-2,0.0,0.06153846153846154,1
-1.0,0.0,-1.0,-0.19444444444444442,6,0.0,0.19444444444444448,1
0.0,0.0,-4.0,-0.23245614035087714,7,0.0,0.2324561403508772,1
0.0,10.0,-3.0,-0.31666666666666665,3,0.0,0.3166666666666667,1
-1.0,0.0,-3.0,0.02083333333333337,-4,0.0,-0.020833333333333343,0
-1.0,0.0,0.0,-0.012499999999999956,-6,0.0,0.012500000000000011,1
-3.0,0.0,-1.0,-0.12019230769230771,-3,0.0,0.12019230769230771,1
1.0,0.0,3.0,0.11111111111111116,-6,0.0,-0.11111111111111113,0
-3.0,0.0,-3.0,0.10000000000000009,-10,0.05,-0.15,1
-2.0,10.0,3.0,0.08260869565217399,3,-0.05,-0.03260869565217392,0
0.0,10.0,0.0,-0.16666666666666663,-5,-0.05,0.21666666666666667,1
-3.0,0.0,0.0,-0.1398601398601398,15,0.0,0.13986013986013987,1
2.0,0.0,4.0,0.10256410256410264,20,0.0,-0.10256410256410253,0
-1.0,0.0,1.0,-0.031818181818181746,-2,0.0,0.0318181818181818,1
-3.0,0.0,-7.0,-0.015151515151515138,-13,0.0,0.015151515151515138,1
1.0,0.0,-1.0,-0.09169435215946842,8,0.0,0.09169435215946847,1
0.0,0.0,-3.0,-0.012087912087912156,-9,0.0,0.0120879120879121,0
2.0,0.0,4.0,0.03529411764705892,3,0.0,-0.03529411764705881,0
-3.0,0.0,0.0,0.18461538461538463,7,0.0,-0.18461538461538463,0
-2.0,0.0,2.0,0.07692307692307687,0,0.0,-0.07692307692307693,0
-3.0,0.0,0.0,0.009615384615384581,-5,0.0,-0.009615384615384637,1
1.0,0.0,7.0,0.050000000000000044,-13,-0.03571428571428571,-0.014285714285714263,1
1.0,0.0,4.0,0.1029411764705882,6,-0.03571428571428571,-0.0672268907563025,0
2.0,0.0,3.0,-0.0357142857142857,0,0.0,0.035714285714285726,1
0.0,0.0,4.0,0.050000000000000044,-8,-0.03571428571428571,-0.014285714285714263,0
0.0,0.0,3.0,-0.05303030303030298,5,-0.005411255411255408,0.05844155844155843,1
0.0,0.0,2.0,-0.11842105263157898,10,-0.03571428571428571,0.15413533834586465,1
-2.0,0.0,4.0,0.0714285714285714,0,-0.03571428571428571,-0.0357142857142857,0
2.0,0.0,4.0,-0.050000000000000044,2,-0.03571428571428571,0.08571428571428572,1
2.0,0.0,7.0,-0.09615384615384615,-2,-0.03571428571428571,0.13186813186813187,1
1.0,0.0,4.0,0.13888888888888884,-10,-0.03571428571428571,-0.10317460317460317,1
0.0,0.0,6.0,0.022608695652173938,-2,0.0,-0.02260869565217391,0
0.0,0.0,2.0,0.05249999999999999,-9,0.0,-0.05249999999999999,1
1.0,0.0,5.0,0.10956521739130431,-2,0.0,-0.10956521739130434,0
-1.0,0.0,1.0,-0.05411764705882349,-8,0.0,0.05411764705882355,0
3.0,0.0,7.0,-0.06769230769230772,1,0.038461538461538464,0.029230769230769227,1
-1.0,-10.0,-1.0,-0.11294117647058821,-8,0.058823529411764705,0.05411764705882355,1
-1.0,-10.0,0.0,0.022608695652173938,-2,0.043478260869565216,-0.06608695652173913,1
3.0,0.0,5.0,-0.07578947368421052,-6,0.0,0.07578947368421052,1
1.0,0.0,5.0,-0.032727272727272716,-14,0.0,0.032727272727272716,1
-1.0,0.0,1.0,0.00666666666666671,5,0.03333333333333333,-0.03999999999999998,1
-3.0,0.0,3.0,0.1462450592885376,12,0.0,-0.14624505928853757,0
0.0,30.0,2.0,0.14488636363636365,21,0.0,-0.14488636363636365,0
-1.0,0.0,1.0,-0.10079051383399218,-1,0.0,0.1007905138339921,1
-3.0,0.0,0.0,-0.04186795491143325,4,0.0,0.041867954911433164,1
-3.0,0.0,-1.0,-0.09689440993788823,12,0.0,0.0968944099378882,0
0.0,0.0,0.0,-0.32427536231884063,1,0.041666666666666664,0.28260869565217395,1
1.0,10.0,1.0,-0.1714975845410628,-5,0.0,0.17149758454106281,0
-1.0,0.0,0.0,-0.06832298136645965,5,0.0,0.06832298136645962,1
-2.0,0.0,-1.0,-0.02406417112299475,5,0.0,0.024064171122994638,0
1.0,0.0,0.0,0.056022408963585346,4,0.0,-0.05602240896358546,1
-1.0,0.0,-2.0,0.17873303167420806,9,0.0,-0.17873303167420815,1
-1.0,0.0,-2.0,0.17873303167420806,9,0.0,-0.17873303167420815,1
-4.0,0.0,-5.0,-0.021671826625387025,2,0.0,0.02167182662538697,1
-1.0,0.0,0.0,-0.0904977375565611,-4,0.0,0.0904977375565611,1
4.0,16.0,7.0,0.2552447552447552,-15,0.0,-0.2552447552447552,0
5.0,-25.0,7.0,-0.049194991055456216,17,0.0,0.04919499105545616,1
4.0,10.0,7.0,0.11538461538461542,52,0.01282051282051282,-0.1282051282051282,1
4.0,-25.0,2.0,0.06615384615384612,-1,0.0,-0.06615384615384612,0
5.0,0.0,3.0,-0.10545905707196035,5,0.0,0.1054590570719603,1
5.0,-25.0,6.0,0.082995951417004,-7,0.0,-0.08299595141700405,0
3.0,-25.0,1.0,0.0,0,0.0,0.0,1
-1.0,3.0,1.0,0.24242424242424243,-1,0.0,-0.2424242424242424,1
-1.0,41.0,4.0,0.24242424242424243,-7,0.0,-0.2424242424242424,1
1.0,60.0,4.0,0.1428571428571429,3,0.0,-0.14285714285714285,0
0.0,30.0,0.0,0.04761904761904767,10,0.0,-0.047619047619047616,1
-1.0,37.0,2.0,0.05555555555555558,0,0.0,-0.055555555555555525,0
3.0,0.0,2.0,0.0,8,0.0625,-0.0625,0
8.0,10.0,5.0,0.11363636363636365,5,0.0625,-0.17613636363636365,0
3.0,0.0,-1.0,0.1462450592885376,12,0.043478260869565216,-0.18972332015810278,0
7.0,0.0,4.0,0.11363636363636365,5,0.0,-0.11363636363636365,0
2.0,-10.0,1.0,0.11363636363636365,13,0.0,-0.11363636363636365,0
7.0,0.0,3.0,0.26363636363636367,-1,0.0,-0.26363636363636367,1
-1.0,0.0,1.0,0.11428571428571432,6,0.047619047619047616,-0.16190476190476194,0
2.0,0.0,1.0,0.3090909090909091,-4,0.0,-0.3090909090909091,0
0.0,0.0,5.0,0.06666666666666665,-3,0.16666666666666666,-0.23333333333333336,0
